Lebanon,LBN,-0.667669713,0.373857141,4,23.40425491,9.574467659,45.74468231,-0.750638485,0.345462829,4,20.21276665,10.63829803,36.70212936,-0.438739389,0.342808962,4,31.21693039,16.93121719,50.79365158,-0.356051475,0.316106439,4,31.74603081,20.1058197,50.26454926,-0.459407836,0.302046776,4,30.15075302,20.6030159,42.21105576,-0.714452863,0.293483645,5,23.30097008,13.5922327,36.89320374,-1.001986742,0.287460506,5,18.44660187,7.281553268,29.12621307,-1.80739677,0.257524461,6,6.280193329,0.966183603,11.594203,-2.116773129,0.248128906,6,3.38164258,0.483091801,7.729468822,-1.875796199,0.252471417,6,4.807692528,1.923076868,9.615385056,-1.561681509,0.252385199,6,8.530805588,4.265402794,14.69194317,-1.62501502,0.243547097,7,7.109004974,3.317535639,12.32227516,-1.558287501,0.240677565,8,5.687203884,3.317535639,13.74407578,-1.664812326,0.221984327,8,6.161137581,3.791469097,10.42654037,-1.690353394,0.228019789,8,6.635071278,3.791469097,9.478672981,-1.697941303,0.196386188,8,7.142857075,5.714285851,8.095237732,-1.702586532,0.202983424,8,7.142857075,4.761904716,9.047618866,-1.618972659,0.20779568,8,8.095237732,5.714285851,10.47619057,-1.627562046,0.215949968,8,8.571428299,5.238095284,9.523809433,-1.629085422,0.215236962,8,7.075471878,5.188679218,10.84905624,-1.672520995,0.233014643,7,6.603773594,4.245283127,11.79245281,-1.645607948,0.238271371,6,8.018867493,4.245283127,10.84905624
Liberia,LBR,-2.436677456,0.421902388,3,1.595744729,0,5.851063728,-1.750877857,0.381320953,3,6.914893627,0.53191489,13.82978725,-1.951944709,0.39716202,3,3.174603224,0,12.16931248,-2.19144249,0.394579351,3,1.058201075,0,10.05290985,-2.15933609,0.331168681,3,2.512562752,0,6.03015089,-1.366980672,0.316614509,4,9.708738327,4.368932247,19.90291214,-1.361708999,0.312298417,4,11.1650486,3.883495092,21.84465981,-1.329630375,0.317660093,4,12.56038666,5.314009666,22.22222137,-1.243969083,0.290863067,4,12.07729435,7.729468822,21.25603867,-1.285085559,0.292831093,4,12.01923084,8.17307663,18.75,-1.051082492,0.272773296,5,15.16587639,9.004739761,25.59241676,-0.46852529,0.267576218,5,29.38388634,18.95734596,44.54976273,-0.42737025,0.256386489,6,32.70142365,19.9052124,46.44549942,-0.484476507,0.221984327,8,31.7535553,20.37914658,40.28435898,-0.475507081,0.228019789,8,29.38388634,19.43128014,42.65402985,-0.615449607,0.201554611,7,24.76190567,14.28571415,36.19047546,-0.818025708,0.202983424,8,20.47619057,10.95238113,28.09523773,-0.437407762,0.211597949,7,29.52380943,19.52380943,43.33333206,-0.33308503,0.214101613,8,32.8571434,21.90476227,46.19047546,-0.211711287,0.214987487,8,38.679245,25.94339561,52.83018875,-0.331433684,0.218319118,7,33.96226501,22.64151001,48.11320877,-0.369654357,0.220533714,7,33.96226501,20.75471687,46.69811249
Libya,LBY,-0.987404466,0.373857141,4,18.61702156,6.914893627,32.97872162,-0.808284461,0.345462829,4,19.14893532,10.63829803,35.10638428,-0.296994478,0.342808962,4,34.92063522,19.57671928,57.67195892,-0.097466819,0.316106439,4,43.91534424,26.45502663,62.43386078,0.120380692,0.302046776,4,48.24120712,33.66834259,65.82914734,0.355195284,0.316567451,4,58.25242615,38.83495331,75.72815704,0.448767394,0.287460506,5,60.67961121,44.6601944,76.69902802,0.357819289,0.279805839,5,55.55555725,42.02898407,72.46376801,0.746703565,0.262605757,6,71.49758148,54.58937073,92.75362396,0.808253288,0.26408723,6,74.03845978,56.73077011,94.71154022,0.833272934,0.246401951,7,76.30331421,61.13743973,92.41706085,0.028088447,0.243547097,7,47.39336395,33.175354,60.1895752,-1.287379265,0.249335602,6,11.84834099,5.213270187,19.43128014,-1.58695972,0.226807356,7,6.635071278,3.791469097,13.27014256,-1.844076514,0.23150824,7,4.739336491,1.895734549,7.582938194,-2.353407145,0.200113058,7,4.285714149,0.476190478,5.238095284,-2.196628332,0.210538492,6,3.333333254,0.952380955,6.666666508,-2.283329964,0.216166675,6,3.809523821,0.952380955,5.714285851,-2.362225771,0.224623799,6,2.380952358,0.476190478,5.238095284,-2.444217205,0.224222541,6,1.886792421,0,5.188679218,-2.568074226,0.23851493,6,1.886792421,0,3.773584843,-2.477249861,0.243751317,5,2.358490467,0,3.773584843
St. Lucia,LCA,1.031386375,0.61650008,1,82.44680786,47.87234116,100,0.347688705,0.563340783,1,59.04255295,27.65957451,93.0851059,1.219243526,0.588393033,1,90.47618866,57.1428566,100,0.358000457,0.646158636,1,59.25925827,25.39682579,94.708992,1.166212082,0.557597101,1,91.95980072,52.76382065,100,1.219158292,0.331347913,3,92.71844482,69.41747284,100,1.00267911,0.333870947,3,79.61164856,61.16504669,99.51456451,0.86167413,0.332642913,3,74.39613342,54.10628128,99.03381348,0.617840588,0.308107227,3,67.63285065,47.34299469,91.30434418,0.640583396,0.310743183,3,69.2307663,49.03845978,91.34615326,0.687035084,0.324636489,3,70.1421814,50.23696518,91.4691925,0.790275514,0.320087254,3,72.98577881,53.55450058,93.83885956,0.849078357,0.306695104,3,72.51184845,58.2938385,97.15639496,0.893705666,0.282746524,3,74.40758514,60.1895752,96.20853424,0.853357732,0.297252923,3,73.4597168,59.71564102,95.26066589,0.816450417,0.238057718,3,75.23809814,59.52381134,93.80952454,0.853690803,0.245949939,4,73.33333588,60.47618866,94.76190186,1.018932462,0.248026863,4,88.57142639,66.19047546,98.09523773,0.989434838,0.258104801,4,82.38095093,65.23809814,96.66666412,1.006894827,0.254123271,4,85.84906006,64.62264252,97.64151001,0.913268566,0.27849552,4,79.24528503,60.37735748,96.22641754,0.872401178,0.281269521,4,75.94339752,58.01886749,94.3396225
Liechtenstein,LIE,1.170157313,0.613506794,1,89.36170197,52.12765884,100,1.183644533,0.575733066,1,90.42552948,54.78723526,100,1.167002082,0.597071171,1,86.77248383,54.4973526,100,1.282038689,0.520825028,1,92.59259033,62.43386078,100,1.464985609,0.35043788,2,98.49246216,76.8844223,100,1.514584303,0.365716189,2,99.51456451,77.66990662,100,1.384696484,0.386144698,2,99.02912903,68.44660187,100,1.348995447,0.37788415,2,98.55072784,68.11594391,100,1.340643764,0.348567873,2,98.55072784,72.46376801,100,1.337765336,0.351556391,2,98.07691956,71.63461304,100,1.553990602,0.293824881,4,100,86.7298584,100,1.54408741,0.282069832,4,99.52606964,87.20378876,100,1.490579605,0.310344905,3,99.05213165,81.04265594,100,1.389199615,0.27880758,3,97.63033295,76.7772522,99.52606964,1.397171617,0.293446392,3,97.63033295,75.35545349,99.52606964,1.458861828,0.236860454,3,98.57142639,88.57142639,99.52381134,1.457840443,0.245048046,3,98.57142639,88.09523773,99.52381134,1.47792685,0.25440973,3,98.57142639,89.52381134,99.52381134,1.481363416,0.272625268,3,98.09523773,86.19047546,100,1.475574017,0.263209522,3,98.11320496,87.73584747,99.52830505,1.615635753,0.254131973,4,99.05660248,92.92453003,100,1.698111534,0.253991514,4,99.52830505,94.3396225,100
Sri Lanka,LKA,-1.775384188,0.373857141,4,5.851063728,2.127659559,12.23404217,-1.479620337,0.345462829,4,10.63829803,3.723404169,18.0851059,-1.904785633,0.342808962,4,4.761904716,0,11.11111069,-0.77743572,0.301078081,5,22.7513237,13.75661373,34.92063522,-0.833545923,0.292474926,5,23.1155777,11.05527592,35.17588043,-1.011550546,0.287285477,6,18.44660187,7.766990185,27.6699028,-1.154863954,0.278669238,6,16.5048542,6.310679436,25.72815514,-1.42180264,0.253118902,7,9.66183567,5.314009666,17.39130402,-1.748256564,0.244181082,7,7.729468822,2.898550749,10.14492798,-1.796857476,0.246403143,7,7.692307472,1.923076868,9.615385056,-1.342192411,0.246401951,7,10.90047359,5.213270187,18.48341179,-0.942946851,0.243547097,7,17.53554535,9.952606201,26.54028511,-0.72477144,0.244249582,7,23.69668198,14.21800995,36.01895905,-0.717079222,0.221984327,8,22.74881554,15.63981056,36.01895905,-0.612895429,0.228019789,8,25.59241676,17.53554535,37.91469193,-0.330464035,0.196386188,8,34.2857132,23.80952454,45.23809433,0.090368114,0.202983424,8,50.47618866,37.1428566,59.52381134,-0.004029536,0.20779568,8,46.66666794,32.8571434,57.61904907,-0.071165547,0.215949968,8,42.38095093,30,56.66666794,-0.145270884,0.215236962,8,40.56603622,28.77358437,53.30188751,-0.217622802,0.233014643,7,40.09434128,24.05660439,53.77358627,-0.046537451,0.238271371,6,45.28302002,29.71698189,57.07546997
Lesotho,LSO,0.232398674,0.475315154,2,54.25531769,26.06382942,79.25531769,-0.118553542,0.435323596,2,40.42553329,18.61702156,66.48936462,0.095085874,0.455642104,2,50.26454926,25.92592621,76.19047546,-0.047316432,0.438636631,2,46.03174591,23.28042412,68.7830658,0.099743605,0.35043788,2,47.23617935,29.64824104,68.84422302,0.357608318,0.365716189,2,58.73786545,36.40776825,79.12621307,-0.004366194,0.386144698,2,46.11650467,26.21359253,66.01941681,-0.125866547,0.310158044,4,41.54589462,26.57004738,56.52173996,-0.390631735,0.302736819,4,30.91787529,18.35748863,46.85990524,-0.205928907,0.304743618,4,37.98077011,23.07692337,55.28845978,0.325991601,0.284500748,5,54.02843475,40.28435898,73.4597168,0.456775397,0.273786128,5,62.08530807,45.0236969,79.14691925,0.383940756,0.300698131,4,59.71564102,41.23222733,72.98577881,0.274199098,0.24639824,5,56.39810562,40.28435898,68.72038269,0.338074297,0.252466679,5,59.24170685,42.65402985,68.72038269,-0.332812041,0.212399378,5,33.80952454,23.33333397,45.7142868,-0.308428764,0.221596122,5,35.23809433,21.90476227,49.04761887,-0.236465171,0.225992307,5,37.1428566,24.76190567,49.04761887,-0.186698511,0.235753208,5,39.04761887,25.7142849,54.2857132,-0.178593338,0.233822793,5,40.09434128,25.94339561,53.30188751,-0.421510428,0.254131973,4,29.24528313,18.39622688,46.22641373,-0.334338009,0.253991514,4,34.90565872,19.81132126,49.05660248
Lithuania,LTU,0.522728026,0.409513384,3,62.76595688,42.55319214,89.36170197,0.428578764,0.345462829,4,62.76595688,38.29787064,81.38298035,0.424549162,0.342808962,4,64.02116394,40.2116394,80.42327881,0.892244935,0.301078081,5,77.24868011,60.31745911,94.708992,1.050330877,0.292474926,5,83.91960144,64.3216095,98.99497223,0.765573204,0.287285477,6,72.8155365,54.85437012,93.20388031,0.777192235,0.278669238,6,69.41747284,55.3398056,91.26213837,0.870375872,0.253118902,7,74.87922668,59.42028809,95.16908264,0.817277193,0.239129573,8,76.32849884,59.42028809,92.75362396,0.746256948,0.24162896,8,70.67308044,55.28845978,90.86538696,0.631208837,0.241859883,8,69.19431305,52.60663605,85.30805969,0.715260625,0.239330947,8,70.61611176,54.50236893,88.1516571,0.671200335,0.241997883,8,68.72038269,54.9763031,85.30805969,0.786209881,0.224335819,8,72.51184845,59.71564102,89.57346344,0.964532316,0.229172841,8,80.56871796,64.9289093,95.26066589,0.742136419,0.195739418,8,70.47618866,59.52381134,87.61904907,0.759793997,0.201724589,8,70.95237732,59.52381134,89.52381134,0.828279972,0.20956327,8,73.80952454,62.38095093,91.90476227,0.775797248,0.216736346,8,72.85713959,61.90476227,89.52381134,0.741042197,0.215843901,8,70.28302002,58.49056625,88.679245,0.779812694,0.232236564,7,73.58490753,58.96226501,91.50943756,0.86694175,0.23743327,6,75.47169495,61.320755,94.3396225
Luxembourg,LUX,1.380314231,0.421902388,3,95.74468231,68.61701965,100,1.384049892,0.381320953,3,95.74468231,72.87233734,100,1.606134653,0.353542089,4,98.94179535,80.95237732,100,1.639529586,0.362604916,4,99.47090149,82.53968048,100,1.441612601,0.306794554,5,97.48743439,78.89447021,100,1.315856695,0.299059629,6,95.14562988,74.75727844,100,1.332352638,0.291027337,6,95.14562988,74.27184296,100,1.400937438,0.265196055,7,99.03381348,79.71014404,100,1.482909203,0.256352454,7,99.03381348,85.50724792,100,1.51231277,0.25823471,7,100,87.0192337,100,1.450532794,0.259621829,7,98.57820129,85.30805969,100,1.461218596,0.255335242,7,99.05213165,86.25592041,100,1.317426801,0.252362549,7,96.20853424,72.98577881,99.52606964,1.331918836,0.232475996,7,95.73459625,78.1990509,99.52606964,1.335248113,0.2376782,7,95.26066589,78.1990509,99.52606964,1.378323793,0.200023159,7,97.61904907,86.66666412,99.52381134,1.439398408,0.20629324,7,98.09523773,89.52381134,99.52381134,1.419484735,0.20956327,8,98.09523773,90,99.52381134,1.326013207,0.216736346,8,95.23809814,80.95237732,99.52381134,1.362696052,0.215843901,8,96.22641754,85.84906006,99.52830505,1.349190593,0.232236564,7,95.28302002,82.07546997,99.52830505,1.233050585,0.23743327,6,93.86792755,72.64151001,99.05660248
Latvia,LVA,0.560286164,0.409513384,3,65.42552948,43.61701965,89.36170197,0.033620328,0.345462829,4,46.27659607,29.2553196,67.55319214,0.41619271,0.342808962,4,63.49206161,40.2116394,80.42327881,0.944377661,0.301078081,5,82.01058197,62.9629631,94.708992,1.002394199,0.292474926,5,81.9095459,63.31658173,98.49246216,0.617279768,0.287285477,6,66.01941681,49.51456451,84.46601868,0.814194143,0.278669238,6,71.35922241,55.82524109,91.74757385,0.838641167,0.274180859,6,72.94686127,56.52173996,95.16908264,0.562218428,0.262605757,6,64.25120544,47.34299469,80.67633057,0.204594895,0.26408723,6,51.92307663,36.53845978,68.2692337,0.348459661,0.246401951,7,54.9763031,41.7061615,72.03791809,0.527854025,0.243547097,7,64.45497894,50.71089935,80.0947876,0.320002139,0.244249582,7,57.81990433,42.18009567,68.72038269,0.453626722,0.226807356,7,61.13743973,48.3412323,72.98577881,0.593635261,0.229172841,8,65.40284729,54.9763031,80.56871796,0.487268358,0.195739418,8,61.90476227,52.38095093,74.2857132,0.443747222,0.201724589,8,60.47618866,51.90476227,70.95237732,0.479069233,0.20956327,8,62.38095093,49.04761887,73.33333588,0.462217093,0.216736346,8,62.8571434,50.95238113,74.76190186,0.407373458,0.215843901,8,59.43396378,49.05660248,71.22641754,0.443465203,0.232236564,7,59.90565872,49.05660248,75.47169495,0.460029662,0.23743327,6,60.37735748,49.05660248,73.11320496
Kosovo,KSV,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.007469773,0.662380993,1,83.65384674,41.34615326,100,0.425015926,0.66770649,1,61.13743973,23.22274971,99.52606964,-1.044821143,0.376329958,3,14.69194317,4.739336491,30.80568695,-1.04214704,0.345713258,3,16.11374474,5.213270187,30.80568695,-1.038502336,0.353697181,3,17.06161118,6.161137581,32.70142365,-0.966146648,0.330618232,3,18.00947952,7.582938194,32.70142365,-0.340774536,0.218982503,4,31.4285717,22.8571434,45.7142868,-0.199357048,0.226195112,4,40.47618866,25.7142849,53.80952454,-0.282406956,0.230289087,4,35.7142868,22.38095284,49.04761887,-0.246099919,0.239812374,4,37.61904907,23.80952454,52.38095093,-0.673299015,0.238550365,4,22.64151001,12.73584938,36.79245377,-0.331690282,0.254131973,4,33.49056625,20.28301811,50.47169876,-0.307543725,0.253991514,4,36.79245377,21.69811249,50.47169876
"Macao SAR, China",MAC,0.266833752,0.613506794,1,56.9148941,22.87234116,90.42552948,0.276547253,0.575733066,1,56.9148941,23.93617058,91.48936462,0.487782598,0.597071171,1,67.72486877,30.15872955,95.23809814,0.548116386,0.520825028,1,67.72486877,33.33333206,94.708992,1.122223496,0.413679957,1,85.92964935,59.79899597,100,1.352570653,0.426388621,1,96.11650848,67.96116638,100,1.28555572,0.445787013,1,93.20388031,64.07766724,100,0.973284423,0.363784462,2,80.1932373,56.0386467,100,0.456859827,0.331088305,2,61.35265732,39.61352539,81.15942383,0.477436393,0.333068877,2,60.57692337,41.34615326,83.65384674,0.605487645,0.327489436,2,67.29857635,47.39336395,89.09952545,0.573578119,0.328449696,2,64.9289093,47.39336395,88.1516571,0.607760489,0.340797633,2,66.35070801,48.81516647,90.0473938,0.628785551,0.296924621,2,65.87677765,50.71089935,89.09952545,0.757722914,0.319759637,2,69.19431305,55.45023727,92.41706085,1.206168532,0.258382559,2,93.80952454,72.85713959,99.52381134,1.202256441,0.264421731,2,92.85713959,70.95237732,99.52381134,1.417061567,0.273738325,2,97.61904907,80,99.52381134,1.430735946,0.295411795,2,97.61904907,80.47618866,99.52381134,1.253313184,0.281393319,2,93.39622498,72.16981506,99.52830505,1.238523126,0.317188114,2,93.39622498,70.28302002,99.52830505,1.154981971,0.32707417,2,91.50943756,65.56604004,99.05660248
Morocco,MAR,-0.207399115,0.373857141,4,39.89361572,21.27659607,60.10638428,0.308589697,0.345462829,4,57.44680786,34.57446671,76.06382751,-0.065594815,0.342808962,4,41.79894257,26.45502663,68.25396729,-0.264196336,0.301078081,5,37.0370369,23.80952454,51.85185242,-0.405340433,0.292474926,5,32.16080475,21.60803986,46.2311554,-0.312351018,0.287285477,6,35.43689346,21.84465981,50.97087479,-0.555952489,0.278669238,6,29.12621307,16.9902916,42.23300934,-0.461175293,0.253118902,7,30.91787529,19.8067627,42.99517059,-0.500054657,0.244181082,7,27.53623199,18.35748863,39.61352539,-0.570644796,0.246403143,7,25.96153831,15.86538506,38.46154022,-0.397728533,0.246401951,7,31.27962112,19.9052124,44.54976273,-0.383013308,0.243547097,7,32.70142365,22.27488136,46.44549942,-0.392256796,0.245539263,7,33.64928818,20.37914658,47.86729813,-0.470458776,0.221984327,8,32.70142365,20.37914658,40.75829315,-0.493017614,0.228019789,8,28.90995216,19.43128014,41.7061615,-0.446265608,0.196386188,8,29.52380943,20.95238113,40.95238113,-0.341487437,0.202983424,8,33.80952454,21.90476227,45.23809433,-0.312573463,0.20779568,8,34.2857132,22.8571434,47.61904907,-0.373987466,0.215949968,8,31.4285717,20.47619057,45.7142868,-0.345210612,0.215236962,8,34.90565872,21.22641563,46.22641373,-0.339893311,0.233014643,7,33.01886749,20.75471687,48.58490753,-0.326687962,0.238271371,6,35.37735748,21.69811249,48.58490753
Monaco,MCO,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.166212082,0.557597101,1,91.95980072,52.76382065,100,1.110187769,0.469779074,2,86.40776825,55.82524109,100,1.028071165,0.453818768,2,82.03883362,55.3398056,100,1.005489945,0.474053532,2,81.15942383,53.14009476,100,1.035064936,0.4634175,2,84.05796814,52.65700531,100,1.026809812,0.469107479,2,84.13461304,52.88461685,100,0.97119087,0.66770649,1,84.36019135,40.75829315,100,0.964173734,0.484920412,2,82.46445465,51.6587677,100,1.042408824,0.420065194,2,82.46445465,58.76777267,99.52606964,1.048162341,0.444717854,2,85.78199005,57.34597015,99.52606964,1.056243896,0.41451019,2,86.25592041,60.1895752,99.52606964,1.023347855,0.382103145,2,84.76190186,59.04761887,99.52381134,0.991801858,0.401143014,2,83.80952454,57.61904907,99.52381134,1.014576674,0.392912358,2,86.66666412,59.04761887,99.52381134,1.63033843,0.380785048,2,99.52381134,85.23809814,100,1.608017206,0.411206961,2,99.52830505,80.6603775,100,1.579369545,0.39208743,2,98.11320496,79.71697998,100,0.877130032,0.375113517,2,76.88679504,55.18867874,98.11320496
Moldova,MDA,0.010437623,0.409513384,3,47.87234116,23.40425491,68.61701965,0.389010191,0.345462829,4,61.17021179,36.70212936,80.3191452,-0.431980342,0.342808962,4,31.74603081,17.46031761,51.32275009,-0.162462309,0.316106439,4,41.79894257,25.92592621,58.20105743,-0.131737024,0.302046776,4,39.69849396,27.63819122,59.29648209,-0.220996439,0.316567451,4,37.86407852,22.3300972,54.85437012,-0.404873133,0.306963205,5,34.46601868,20.38834953,48.54368973,-0.371415973,0.274180859,6,31.884058,22.22222137,48.3091774,-0.015208268,0.262605757,6,42.51207733,29.46859932,59.42028809,-0.270948768,0.26408723,6,35.57692337,23.07692337,49.03845978,-0.585581064,0.272773296,5,26.06635094,15.16587639,40.28435898,-0.381340742,0.260473907,6,33.175354,21.32701492,47.86729813,-0.049293749,0.254919261,6,45.49763107,30.80568695,59.24170685,0.046490479,0.229862139,7,46.91942978,36.96682358,59.71564102,0.000808572,0.236392677,7,45.97156525,35.0710907,60.1895752,-0.158987761,0.200713471,7,39.04761887,29.04761887,52.38095093,-0.327440172,0.207640126,7,34.76190567,22.38095284,45.23809433,-0.303559899,0.20779568,8,34.76190567,23.33333397,48.09523773,-0.318989366,0.215949968,8,33.33333206,22.8571434,47.1428566,-0.40448156,0.215236962,8,31.13207626,19.3396225,44.3396225,-0.393239886,0.233014643,7,31.13207626,19.3396225,45.75471878,-0.417325556,0.238271371,6,32.54716873,18.39622688,45.28302002
Madagascar,MDG,0.217064202,0.421902388,3,53.72340393,29.78723335,76.59574127,0.196865603,0.381320953,3,53.19149017,30.31914902,73.93617249,0.160623714,0.39716202,3,52.91005325,30.15872955,75.13227844,-0.230007097,0.394579351,3,39.68254089,20.1058197,62.43386078,0.621699691,0.318671435,4,66.33165741,46.73366928,86.43215942,0.244327947,0.308872193,5,53.88349533,36.40776825,72.33009338,-0.021505281,0.301117182,5,45.14562988,29.12621307,61.16504669,0.183486104,0.253118902,7,51.6908226,39.61352539,64.25120544,0.089657471,0.244181082,7,46.37681198,34.29951859,61.83575058,-0.470053136,0.246403143,7,29.80769157,17.78846169,41.82692337,-0.732852578,0.246401951,7,21.80094719,14.69194317,32.70142365,-0.978338838,0.243547097,7,17.06161118,9.952606201,26.06635094,-0.705585897,0.244249582,7,24.64455032,14.69194317,36.01895905,-0.536136985,0.221984327,8,28.90995216,19.43128014,39.8104248,-0.65999341,0.228019789,8,24.64455032,17.06161118,36.4928894,-0.557235837,0.196386188,8,26.66666603,16.66666603,36.66666794,-0.427362889,0.202983424,8,30.47619057,21.4285717,42.38095093,-0.290094614,0.20779568,8,35.23809433,23.33333397,48.09523773,-0.30128175,0.215949968,8,33.80952454,22.8571434,48.09523773,-0.579418719,0.218907312,7,25.47169876,14.62264156,38.20754623,-0.320696473,0.233014643,7,34.43396378,21.22641563,49.05660248,-0.455483556,0.238271371,6,29.24528313,17.92452812,44.81132126
Maldives,MDV,0.881121993,0.475315154,2,76.06382751,50,100,1.114385843,0.435323596,2,88.82978821,61.17021179,100,1.179369807,0.455642104,2,87.83068848,64.02116394,100,1.075046897,0.438636631,2,84.12698364,58.20105743,100,1.03205359,0.35043788,2,83.41708374,60.30150604,99.49748993,0.502297878,0.331347913,3,63.10679626,43.68931961,83.00971222,0.81151551,0.333870947,3,70.87378693,55.3398056,95.63106537,0.758023858,0.332642913,3,69.56521606,52.65700531,95.6521759,0.083124295,0.308107227,3,45.89371872,30.43478203,66.66666412,-0.164179891,0.310743183,3,38.94230652,23.55769157,55.28845978,-0.231113032,0.324636489,3,37.44075775,20.85308075,53.08057022,-0.166243851,0.320087254,3,40.28435898,24.64455032,57.34597015,-0.242630184,0.306695104,3,39.33649445,22.74881554,54.9763031,-0.365171462,0.282746524,3,36.01895905,20.37914658,48.81516647,0.125037372,0.297252923,3,51.6587677,35.54502487,65.40284729,0.679096162,0.238057718,3,69.04762268,57.61904907,88.57142639,0.420671523,0.252857983,3,59.52381134,45.23809433,72.38095093,0.420992821,0.256322026,3,61.42856979,47.1428566,73.80952454,0.232041091,0.267349362,3,55.23809433,38.57143021,69.52381134,0.089795142,0.262546152,3,51.41509247,34.90565872,63.20754623,0.032002181,0.288032144,3,48.58490753,28.77358437,60.84905624,0.412038565,0.290408969,3,58.49056625,44.81132126,77.35848999
Mexico,MEX,-0.923007131,0.373857141,4,20.7446804,8.510638237,36.17021179,-0.4209342,0.345462829,4,30.85106468,15.95744705,52.12765884,-0.198165193,0.31357041,5,39.15343857,24.86772537,59.25925827,-0.056014918,0.286130786,6,45.5026474,28.04232788,61.90476227,-0.116508655,0.283212215,6,40.20100403,28.1407032,58.29145813,-0.213860646,0.279339284,7,38.34951401,23.78640747,53.39805984,-0.447937936,0.270614386,7,33.49514389,20.87378693,46.11650467,-0.638032675,0.245998517,8,26.57004738,17.39130402,39.61352539,-0.72844547,0.239129573,8,23.67149734,14.00966167,33.81642532,-0.803766072,0.24162896,8,19.23077011,13.46153831,29.80769157,-0.685495853,0.241859883,8,22.27488136,14.69194317,34.59715652,-0.726463437,0.239330947,8,23.22274971,13.27014256,33.175354,-0.667768598,0.238522351,9,26.06635094,15.63981056,37.91469193,-0.662454188,0.219665527,9,24.64455032,17.53554535,36.96682358,-0.714223802,0.225787356,9,23.22274971,15.63981056,36.01895905,-0.853918791,0.192247406,9,17.61904716,10,27.61904716,-0.798699081,0.198164418,9,21.4285717,10.95238113,28.5714283,-0.629069388,0.204956502,9,23.80952454,14.28571415,34.76190567,-0.797446549,0.20627439,10,17.61904716,11.4285717,29.52380943,-0.648208022,0.207029983,10,23.11320686,13.679245,35.37735748,-0.836903393,0.209482387,9,18.86792374,11.79245281,27.35848999,-0.850029349,0.215821579,8,17.92452812,11.320755,28.30188751
Marshall Islands,MHL,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.166212082,0.557597101,1,91.95980072,52.76382065,100,1.12773025,0.587246001,1,89.32038879,51.45631027,100,1.067156076,0.621245682,1,84.95145416,47.57281494,100,1.036490917,0.643432736,1,84.5410614,44.92753601,100,1.084265351,0.65193069,1,87.43961334,42.99517059,100,1.007469773,0.662380993,1,83.65384674,41.34615326,100,1.383552551,0.558363795,2,96.6824646,61.6113739,100,1.153065562,0.484920412,2,89.57346344,57.34597015,100,1.061803818,0.606473207,1,84.36019135,48.81516647,100,1.026400208,0.635643184,1,85.30805969,43.12796021,100,1.054114819,0.598977685,1,85.78199005,48.81516647,100,0.989585757,0.511646032,1,82.85713959,51.90476227,99.52381134,0.919473767,0.548596621,1,79.52381134,47.1428566,99.52381134,0.207749218,0.570590556,1,53.33333206,20.95238113,90.95237732,0.874548256,0.580953717,1,78.09523773,40.95238113,99.52381134,0.729669452,0.522390902,2,69.81131744,41.50943375,99.05660248,0.755261958,0.399230599,2,71.22641754,50.47169876,96.22641754,0.589517176,0.413143396,2,64.15093994,43.86792374,94.3396225
